,Emotions,Path
614,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-02-06.wav
615,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-01-06.wav
616,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-01-06.wav
617,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-01-06.wav
618,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-02-06.wav
619,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-01-06.wav
620,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-02-06.wav
621,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-02-06.wav
622,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-01-06.wav
623,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-01-06.wav
624,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-02-06.wav
625,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-01-06.wav
627,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-01-06.wav
628,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-02-06.wav
629,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-02-06.wav
630,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-01-06.wav
631,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-01-06.wav
632,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-01-06.wav
633,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-01-06.wav
634,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-02-06.wav
635,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-02-06.wav
636,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-02-06.wav
637,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-02-06.wav
639,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-02-06.wav
640,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-02-06.wav
641,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-02-06.wav
643,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-02-06.wav
644,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-01-06.wav
645,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-02-06.wav
647,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-02-06.wav
648,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-02-06.wav
649,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-01-06.wav
650,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-01-06.wav
651,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-01-06.wav
652,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-02-06.wav
653,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-01-06.wav
654,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-01-06.wav
656,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-01-06.wav
657,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-01-06.wav
658,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-02-06.wav
659,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-02-06.wav
660,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
661,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
662,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
663,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
665,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
666,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
667,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
668,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
669,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
670,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
672,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
674,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
675,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
676,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
677,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
679,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
680,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
681,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
682,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
683,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
685,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
687,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
688,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
689,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
691,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
693,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
694,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
695,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
696,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
697,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
698,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
700,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
701,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
702,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
703,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
704,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
705,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
707,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
708,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
709,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
711,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
712,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
714,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
715,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
716,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
717,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
718,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
719,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
721,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
723,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
724,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
725,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
726,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
728,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
730,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
733,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
737,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
738,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
739,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
742,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
743,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
745,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
746,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
747,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
748,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
749,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
750,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
751,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
752,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
753,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
754,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
755,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
756,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
757,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
758,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
759,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
760,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
761,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
762,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
763,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
764,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
765,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
766,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
767,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
768,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
769,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
770,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
771,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
772,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
773,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
774,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
775,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
776,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
777,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
778,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
779,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
782,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-02-15.wav
784,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-01-15.wav
786,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-02-15.wav
788,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-01-15.wav
789,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-02-15.wav
790,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-02-15.wav
791,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-01-15.wav
792,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-01-15.wav
795,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-01-15.wav
797,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-01-15.wav
798,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-02-15.wav
799,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-01-15.wav
801,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-02-15.wav
802,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-02-15.wav
803,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-01-15.wav
804,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-01-15.wav
805,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-01-15.wav
806,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-02-15.wav
807,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-02-15.wav
808,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-02-15.wav
809,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav
810,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-02-15.wav
811,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-01-15.wav
812,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-01-15.wav
814,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
815,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-01-15.wav
817,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-01-15.wav
818,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-02-15.wav
819,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-02-15.wav
820,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-02-15.wav
821,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-01-15.wav
823,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav
824,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-02-15.wav
825,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-02-15.wav
826,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-01-15.wav
827,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-01-15.wav
828,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-01-15.wav
829,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-01-15.wav
830,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-01-15.wav
831,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-02-15.wav
832,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-02-15.wav
833,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-02-15.wav
834,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-01-15.wav
835,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-02-15.wav
836,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-01-15.wav
837,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-02-15.wav
838,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-01-15.wav
839,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-02-15.wav
848,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-01-11.wav
849,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav
850,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav
851,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav
852,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav
853,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-01-11.wav
854,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav
855,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav
856,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-01-11.wav
857,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav
858,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-02-11.wav
859,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav
860,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-01-11.wav
861,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-01-11.wav
863,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav
864,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-02-11.wav
865,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-01-11.wav
866,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-02-11.wav
867,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-01-11.wav
868,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-02-11.wav
869,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-01-11.wav
870,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-01-11.wav
871,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav
872,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-01-11.wav
873,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
874,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
875,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav
876,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
877,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav
878,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav
879,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-01-11.wav
880,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
881,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-02-11.wav
882,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-02-11.wav
883,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-01-11.wav
886,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav
887,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav
888,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-01-11.wav
889,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
890,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-01-11.wav
891,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-01-11.wav
893,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-01-11.wav
894,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-01-11.wav
895,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-02-11.wav
896,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-02-11.wav
897,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav
898,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav
899,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav
907,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
908,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
909,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
910,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
911,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
912,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
913,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
914,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
915,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
916,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
917,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
