,Emotions,Path
4288,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_ITS_DIS_XX.wav
4289,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IOM_ANG_XX.wav
4290,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_ITH_FEA_XX.wav
4291,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWW_ANG_XX.wav
4292,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWW_DIS_XX.wav
4293,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWW_HAP_XX.wav
4294,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWL_HAP_XX.wav
4295,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWL_SAD_XX.wav
4296,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWW_SAD_XX.wav
4297,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_MTI_FEA_XX.wav
4299,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_MTI_SAD_XX.wav
4301,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWW_FEA_XX.wav
4303,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_MTI_HAP_XX.wav
4304,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWL_FEA_XX.wav
4305,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_MTI_ANG_XX.wav
4306,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_IWL_DIS_XX.wav
4307,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_MTI_DIS_XX.wav
4308,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TAI_ANG_XX.wav
4310,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TIE_SAD_XX.wav
4311,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TSI_ANG_XX.wav
4312,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TAI_DIS_XX.wav
4314,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TIE_DIS_XX.wav
4315,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TIE_FEA_XX.wav
4316,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TIE_ANG_XX.wav
4317,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TIE_HAP_XX.wav
4318,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TAI_HAP_XX.wav
4319,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TAI_SAD_XX.wav
4320,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TAI_FEA_XX.wav
4321,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_DFA_SAD_XX.wav
4322,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TSI_FEA_XX.wav
4323,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_WSI_SAD_XX.wav
4324,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_WSI_FEA_XX.wav
4325,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_ANG_MD.wav
4326,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_DFA_DIS_XX.wav
4327,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TSI_HAP_XX.wav
4328,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_WSI_HAP_XX.wav
4330,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TSI_SAD_XX.wav
4331,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_DFA_ANG_XX.wav
4333,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_DIS_HI.wav
4334,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_WSI_DIS_XX.wav
4335,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_DIS_LO.wav
4336,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_ANG_LO.wav
4337,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_ANG_HI.wav
4338,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_DFA_FEA_XX.wav
4340,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_WSI_ANG_XX.wav
4341,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_DFA_HAP_XX.wav
4342,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1034_TSI_DIS_XX.wav
4343,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_SAD_MD.wav
4344,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_FEA_MD.wav
4345,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IOM_FEA_XX.wav
4346,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_SAD_LO.wav
4347,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IOM_SAD_XX.wav
4348,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITH_SAD_XX.wav
4349,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITH_FEA_XX.wav
4350,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITH_HAP_XX.wav
4351,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITH_DIS_XX.wav
4354,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITS_ANG_XX.wav
4355,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_HAP_MD.wav
4356,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IOM_DIS_XX.wav
4357,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_HAP_HI.wav
4358,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_SAD_HI.wav
4359,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_DIS_MD.wav
4360,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITH_ANG_XX.wav
4362,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_FEA_LO.wav
4363,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_FEA_HI.wav
4364,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IEO_HAP_LO.wav
4365,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IOM_ANG_XX.wav
4366,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IOM_HAP_XX.wav
4368,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWW_DIS_XX.wav
4370,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWL_FEA_XX.wav
4371,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TAI_ANG_XX.wav
4372,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TAI_FEA_XX.wav
4373,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_MTI_SAD_XX.wav
4374,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_MTI_FEA_XX.wav
4375,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TAI_SAD_XX.wav
4376,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITS_FEA_XX.wav
4377,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TAI_HAP_XX.wav
4378,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TAI_DIS_XX.wav
4379,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWL_DIS_XX.wav
4380,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TIE_DIS_XX.wav
4382,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWW_ANG_XX.wav
4383,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TIE_ANG_XX.wav
4384,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWL_HAP_XX.wav
4385,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_MTI_DIS_XX.wav
4386,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITS_DIS_XX.wav
4387,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TIE_FEA_XX.wav
4388,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITS_SAD_XX.wav
4389,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_MTI_HAP_XX.wav
4391,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWW_SAD_XX.wav
4392,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_ITS_HAP_XX.wav
4393,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWL_SAD_XX.wav
4395,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWW_HAP_XX.wav
4396,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWL_ANG_XX.wav
4397,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_MTI_ANG_XX.wav
4398,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_IWW_FEA_XX.wav
4400,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_ANG_HI.wav
4401,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TSI_HAP_XX.wav
4403,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TSI_SAD_XX.wav
4404,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_DFA_ANG_XX.wav
4405,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_WSI_HAP_XX.wav
4406,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TSI_FEA_XX.wav
4407,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TIE_HAP_XX.wav
4408,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TSI_DIS_XX.wav
4409,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TSI_ANG_XX.wav
4411,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_DIS_LO.wav
4412,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_WSI_FEA_XX.wav
4413,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_WSI_SAD_XX.wav
4414,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_DFA_FEA_XX.wav
4415,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_DFA_DIS_XX.wav
4416,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_TIE_SAD_XX.wav
4418,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_WSI_ANG_XX.wav
4419,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_DIS_MD.wav
4420,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_DFA_HAP_XX.wav
4421,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_ANG_LO.wav
4422,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_DIS_HI.wav
4423,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1035_WSI_DIS_XX.wav
4424,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_ANG_MD.wav
4425,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_DFA_SAD_XX.wav
4426,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_SAD_LO.wav
4427,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_HAP_MD.wav
4428,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITH_HAP_XX.wav
4429,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITH_SAD_XX.wav
4430,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_SAD_HI.wav
4431,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITS_ANG_XX.wav
4432,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_FEA_MD.wav
4433,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_FEA_LO.wav
4434,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_HAP_LO.wav
4435,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_FEA_HI.wav
4436,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IOM_ANG_XX.wav
4437,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IOM_HAP_XX.wav
4438,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITH_FEA_XX.wav
4439,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_SAD_MD.wav
4441,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IOM_DIS_XX.wav
4442,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IEO_HAP_HI.wav
4444,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITH_DIS_XX.wav
4445,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IOM_FEA_XX.wav
4446,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITH_ANG_XX.wav
4448,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IOM_SAD_XX.wav
4449,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITS_SAD_XX.wav
4451,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITS_FEA_XX.wav
4452,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITS_HAP_XX.wav
4453,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_ITS_DIS_XX.wav
4454,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWW_HAP_XX.wav
4456,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_MTI_DIS_XX.wav
4458,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWW_SAD_XX.wav
4459,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TAI_FEA_XX.wav
4460,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TAI_DIS_XX.wav
4461,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWL_ANG_XX.wav
4462,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWL_HAP_XX.wav
4464,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_MTI_FEA_XX.wav
4465,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TAI_SAD_XX.wav
4466,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_MTI_SAD_XX.wav
4467,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TAI_ANG_XX.wav
4468,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWW_DIS_XX.wav
4469,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWL_DIS_XX.wav
4470,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWW_FEA_XX.wav
4472,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWL_FEA_XX.wav
4473,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_MTI_ANG_XX.wav
4474,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_MTI_HAP_XX.wav
4475,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TAI_HAP_XX.wav
4476,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWW_ANG_XX.wav
4477,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_IWL_SAD_XX.wav
4478,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TSI_SAD_XX.wav
4480,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TIE_DIS_XX.wav
4481,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_DFA_ANG_XX.wav
4482,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_WSI_SAD_XX.wav
4483,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_DFA_SAD_XX.wav
4484,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TSI_FEA_XX.wav
4485,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_WSI_FEA_XX.wav
4486,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TSI_HAP_XX.wav
4488,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TSI_DIS_XX.wav
4489,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_ANG_HI.wav
4490,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_WSI_DIS_XX.wav
4491,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_WSI_HAP_XX.wav
4492,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_DFA_FEA_XX.wav
4493,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_WSI_ANG_XX.wav
4495,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_ANG_MD.wav
4496,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_DFA_DIS_XX.wav
4497,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TIE_FEA_XX.wav
4498,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TIE_ANG_XX.wav
4499,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_ANG_LO.wav
4500,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TIE_HAP_XX.wav
4501,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_DFA_HAP_XX.wav
4502,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TSI_ANG_XX.wav
4504,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1036_TIE_SAD_XX.wav
4505,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_DIS_LO.wav
4506,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_SAD_LO.wav
4507,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_FEA_MD.wav
4508,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IOM_HAP_XX.wav
4509,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITS_DIS_XX.wav
4510,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_HAP_LO.wav
4511,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_DIS_MD.wav
4512,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_HAP_MD.wav
4514,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITH_ANG_XX.wav
4516,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITH_DIS_XX.wav
4517,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITS_ANG_XX.wav
4518,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IOM_FEA_XX.wav
4520,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITH_HAP_XX.wav
4521,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_SAD_MD.wav
4522,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITH_SAD_XX.wav
4523,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_FEA_HI.wav
4524,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IOM_ANG_XX.wav
4525,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_DIS_HI.wav
4526,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_HAP_HI.wav
4527,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IOM_DIS_XX.wav
4528,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_FEA_LO.wav
4529,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITH_FEA_XX.wav
4530,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IEO_SAD_HI.wav
4531,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IOM_SAD_XX.wav
4532,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITS_FEA_XX.wav
4534,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TAI_DIS_XX.wav
4535,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWW_HAP_XX.wav
4536,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWL_DIS_XX.wav
4537,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWL_FEA_XX.wav
4538,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITS_HAP_XX.wav
4539,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TAI_HAP_XX.wav
4540,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWW_ANG_XX.wav
4541,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWL_ANG_XX.wav
4542,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_ITS_SAD_XX.wav
4544,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_MTI_HAP_XX.wav
4545,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWW_SAD_XX.wav
4546,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TAI_ANG_XX.wav
4547,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWL_HAP_XX.wav
4548,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TAI_FEA_XX.wav
4549,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_MTI_SAD_XX.wav
4550,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_MTI_ANG_XX.wav
4551,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_MTI_DIS_XX.wav
4552,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWL_SAD_XX.wav
4554,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWW_FEA_XX.wav
4555,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_IWW_DIS_XX.wav
4557,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_MTI_FEA_XX.wav
4558,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_WSI_DIS_XX.wav
4559,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_WSI_FEA_XX.wav
4560,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TSI_ANG_XX.wav
4561,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TIE_DIS_XX.wav
4562,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TSI_FEA_XX.wav
4564,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_WSI_ANG_XX.wav
4565,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TIE_FEA_XX.wav
4566,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_WSI_SAD_XX.wav
4567,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TSI_SAD_XX.wav
4569,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_DFA_ANG_XX.wav
4570,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TIE_HAP_XX.wav
4572,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TAI_SAD_XX.wav
4573,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_WSI_HAP_XX.wav
4574,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TIE_ANG_XX.wav
4576,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TIE_SAD_XX.wav
4577,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1037_TSI_DIS_XX.wav
4578,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_DFA_DIS_XX.wav
4579,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_DFA_HAP_XX.wav
4580,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_DIS_HI.wav
4581,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_ANG_HI.wav
4582,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_DIS_LO.wav
4583,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_FEA_MD.wav
4584,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_DFA_FEA_XX.wav
4585,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_ANG_MD.wav
4586,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_FEA_HI.wav
4587,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_DIS_MD.wav
4588,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_ANG_LO.wav
4590,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_FEA_LO.wav
4591,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_DFA_SAD_XX.wav
4593,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_SAD_HI.wav
4594,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_HAP_MD.wav
4595,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_HAP_HI.wav
4596,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_HAP_LO.wav
4597,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IOM_FEA_XX.wav
4598,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITS_HAP_XX.wav
4599,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITH_FEA_XX.wav
4600,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IOM_HAP_XX.wav
4601,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITS_FEA_XX.wav
4602,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IOM_SAD_XX.wav
4603,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITH_ANG_XX.wav
4604,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWL_ANG_XX.wav
4606,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_SAD_LO.wav
4607,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITH_HAP_XX.wav
4608,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITS_SAD_XX.wav
4609,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IOM_DIS_XX.wav
4610,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITH_DIS_XX.wav
4612,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWL_DIS_XX.wav
4613,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IEO_SAD_MD.wav
4614,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITS_DIS_XX.wav
4615,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IOM_ANG_XX.wav
4616,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITH_SAD_XX.wav
4617,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_ITS_ANG_XX.wav
4619,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWW_HAP_XX.wav
